Inst_a,Inst_b,Distance
seed4,seed4_r0_#0,0.018804232509031443
seed4,seed4_r0_#0,0.0022230196505825237
seed4,seed4_r0_#0,0.008148673986187209
seed4,seed4_r1_#0,0.024943800151786738
seed4,seed4_r1_#0,0.006634100326306284
seed4,seed4_r1_#0,0.009035832488857073
seed4,seed4_t1_#0,0.0013704774085450684
seed4,seed4_t1_#0,0.000981684083810866
seed4,seed4_t1_#0,0.0038484746125595614
seed4,seed4_r1_#1,0.006469491208611086
seed4,seed4_r1_#1,0.00789789296882373
seed4,seed4_r1_#1,0.005731314991318472
seed4,seed4_t1_#1,0.01572026213406516
seed4,seed4_t1_#1,0.005662509097448211
seed4,seed4_t1_#1,0.002362563420911301
seed4,seed4_r1_#2,0.03134692578286566
seed4,seed4_r1_#2,0.011446797631664483
seed4,seed4_r1_#2,0.010398042480189336
seed4,seed4_t1_#2,0.00648437983299876
seed4,seed4_t1_#2,0.0015520269146722507
seed4,seed4_t1_#2,0.007974244974325058
seed4,seed4_r2_#0,0.009337830868987835
seed4,seed4_r2_#0,0.012810059881235488
seed4,seed4_r2_#0,0.006784080446047404
seed4,seed4_t2_#0,0.010145149818009435
seed4,seed4_t2_#0,0.006160488825169932
seed4,seed4_t2_#0,0.003935574109504374
seed4,seed4_r2_#1,0.00857087947785247
seed4,seed4_r2_#1,0.010038825661395946
seed4,seed4_r2_#1,0.01014512070964002
seed4,seed4_t2_#1,0.0066022873887052426
seed4,seed4_t2_#1,0.0019025455251976409
seed4,seed4_t2_#1,0.003840998350384268
seed4,seed4_r2_#2,0.011290855520044985
seed4,seed4_r2_#2,0.0148583010830465
seed4,seed4_r2_#2,0.009298971218478868
seed4,seed4_t2_#2,0.009157945035554926
seed4,seed4_t2_#2,0.0015273320770579726
seed4,seed4_t2_#2,0.004477768002866598
seed4,seed4_r3_#0,0.01345876205688343
seed4,seed4_r3_#0,0.019129529813382316
seed4,seed4_r3_#0,0.01404751207684126
seed4,seed4_t3_#0,0.00909030305898647
seed4,seed4_t3_#0,0.005878072288377828
seed4,seed4_t3_#0,0.013305146769444323
seed4,seed4_r3_#1,0.029650943471857122
seed4,seed4_r3_#1,0.00384638883521373
seed4,seed4_r3_#1,0.014718876137641636
seed4,seed4_t3_#1,0.013537966487522509
seed4,seed4_t3_#1,0.006181297099854721
seed4,seed4_t3_#1,0.005796320027332409
seed4,seed4_r3_#2,0.008521090890003158
seed4,seed4_r3_#2,0.008369033191126462
seed4,seed4_r3_#2,0.01034645142704393
seed4,seed4_t3_#2,0.01441764598210888
seed4,seed4_t3_#2,0.015869342019637297
seed4,seed4_t3_#2,0.0061234273430430634
seed4,seed4_r4_#0,0.016842205166919404
seed4,seed4_r4_#0,0.020164391632916022
seed4,seed4_r4_#0,0.010889045681139868
seed4,seed4_t4_#0,0.005360033272148547
seed4,seed4_t4_#0,0.006690153074049801
seed4,seed4_t4_#0,0.00798171674286358
seed4,seed4_r4_#1,0.01212760110440319
seed4,seed4_r4_#1,0.010107110621156837
seed4,seed4_r4_#1,0.01071929486302312
seed4,seed4_t4_#1,0.0058785638801070305
seed4,seed4_t4_#1,0.005278160507252197
seed4,seed4_t4_#1,0.012300956788138468
seed4,seed4_r4_#2,0.00837390217878485
seed4,seed4_r4_#2,0.026575527049929097
seed4,seed4_r4_#2,0.010984247303302639
seed4,seed4_t4_#2,0.009681720346928395
seed4,seed4_t4_#2,0.004551095140420438
seed4,seed4_t4_#2,0.0067870975509991775
seed4,seed4_r5_#0,0.017002409414705124
seed4,seed4_r5_#0,0.010982042934200454
seed4,seed4_r5_#0,0.008824742580001502
seed4,seed4_t5_#0,0.0060044903844493356
seed4,seed4_t5_#0,0.016225051094363178
seed4,seed4_t5_#0,0.0062288933809130885
seed4,seed4_r5_#1,0.01702246428002908
seed4,seed4_r5_#1,0.0127205389816763
seed4,seed4_r5_#1,0.013653273737441256
seed4,seed4_t5_#1,0.009109353767583758
seed4,seed4_t5_#1,0.007921140900086051
seed4,seed4_t5_#1,0.014031055479422894
seed4,seed4_r5_#2,0.012514802668953422
seed4,seed4_r5_#2,0.011507453511804282
seed4,seed4_r5_#2,0.016042857232952793
seed4,seed4_t5_#2,0.005298556713436501
seed4,seed4_t5_#2,0.010935446912665868
seed4,seed4_t5_#2,0.011790720352205335
seed4,seed4_r6_#0,0.02507401646511194
seed4,seed4_r6_#0,0.0326772849883473
seed4,seed4_r6_#0,0.03497646309200276
seed4,seed4_t6_#0,0.0034787944402225363
seed4,seed4_t6_#0,0.014839631376530698
seed4,seed4_t6_#0,0.008498391090671402
seed4,seed4_r6_#1,0.011380951923817677
seed4,seed4_r6_#1,0.009647913554624184
seed4,seed4_r6_#1,0.010148847122752921
seed4,seed4_t6_#1,0.004501420332480954
seed4,seed4_t6_#1,0.006812825552989551
seed4,seed4_t6_#1,0.010059936468800238
seed4,seed4_r6_#2,0.016143410601439992
seed4,seed4_r6_#2,0.015900285660998586
seed4,seed4_r6_#2,0.00765735298182815
seed4,seed4_t6_#2,0.0073828763208085854
seed4,seed4_t6_#2,0.016251461559082626
seed4,seed4_t6_#2,0.009266178948825652
seed4,seed4_r7_#0,0.03418355755692646
seed4,seed4_r7_#0,0.009099313865353483
seed4,seed4_r7_#0,0.011160071655317138
seed4,seed4_t7_#0,0.01113546235949113
seed4,seed4_t7_#0,0.011144085225937102
seed4,seed4_t7_#0,0.005948566324570783
seed4,seed4_r7_#1,0.009668384269004033
seed4,seed4_r7_#1,0.01016652637595753
seed4,seed4_r7_#1,0.01046137064494865
seed4,seed4_t7_#1,0.013614449017450873
seed4,seed4_t7_#1,0.0075006016756086445
seed4,seed4_t7_#1,0.009200697622979865
seed4,seed4_r7_#2,0.011898075128268777
seed4,seed4_r7_#2,0.010311830362100679
seed4,seed4_r7_#2,0.01305776262107195
seed4,seed4_t7_#2,0.008239249741197269
seed4,seed4_t7_#2,0.012096382313930747
seed4,seed4_t7_#2,0.006284712380480723
seed4,seed4_r8_#0,0.013816218869248702
seed4,seed4_r8_#0,0.010071050604700196
seed4,seed4_r8_#0,0.015830182218580815
seed4,seed4_t8_#0,0.008163642106083675
seed4,seed4_t8_#0,0.007247224258686137
seed4,seed4_t8_#0,0.006020611719966487
seed4,seed4_r8_#1,0.014442771990426704
seed4,seed4_r8_#1,0.022014381633755065
seed4,seed4_r8_#1,0.038112349850081426
seed4,seed4_t8_#1,0.007640550065413853
seed4,seed4_t8_#1,0.007981127365833259
seed4,seed4_t8_#1,0.00648793353203535
seed4,seed4_r8_#2,0.00939383317429072
seed4,seed4_r8_#2,0.013809706344426678
seed4,seed4_r8_#2,0.008160386991019017
seed4,seed4_t8_#2,0.008243044916212085
seed4,seed4_t8_#2,0.008140410867228805
seed4,seed4_t8_#2,0.005552898830918176
seed4,seed4_r9_#0,0.01700545791465611
seed4,seed4_r9_#0,0.04287391591377807
seed4,seed4_r9_#0,0.010125688646014906
seed4,seed4_t9_#0,0.00890748765705005
seed4,seed4_t9_#0,0.01285528168277728
seed4,seed4_t9_#0,0.02242770537489506
seed4,seed4_r9_#1,0.01938846660889365
seed4,seed4_r9_#1,0.01367111689211553
seed4,seed4_r9_#1,0.012774872229833171
seed4,seed4_t9_#1,0.007087230654028087
seed4,seed4_t9_#1,0.016853502508674977
seed4,seed4_t9_#1,0.008711973945270811
seed4,seed4_r9_#2,0.02232847588524513
seed4,seed4_r9_#2,0.016510446629574564
seed4,seed4_r9_#2,0.013186814908004208
seed4,seed4_t9_#2,0.011760126867578087
seed4,seed4_t9_#2,0.013495911056465797
seed4,seed4_t9_#2,0.012337312907821823
seed4,seed2_r1_#0,0.012743971667017026
seed4,seed2_r1_#0,0.014043038199689148
seed4,seed2_r1_#0,0.010254858136085381
seed4,seed2_r1_#1,0.009713982555951562
seed4,seed2_r1_#1,0.009700162620556622
seed4,seed2_r1_#1,0.009114239028808912
seed4,seed2_r1_#2,0.011419791442572292
seed4,seed2_r1_#2,0.010380208648949188
seed4,seed2_r1_#2,0.012924955435012219
seed4,berlin52-2_r1_#0,0.015240359500975234
seed4,berlin52-2_r1_#0,0.01739848365145069
seed4,berlin52-2_r1_#0,0.013376497119220137
seed4,berlin52-2_r1_#1,0.012190086566296776
seed4,berlin52-2_r1_#1,0.009310516896897696
seed4,berlin52-2_r1_#1,0.01449611547766549
seed4,berlin52-2_r1_#2,0.009699747228567956
seed4,berlin52-2_r1_#2,0.025722776957782117
seed4,berlin52-2_r1_#2,0.011661808546165983
seed4,eil51-1_r1_#0,0.020686621218388136
seed4,eil51-1_r1_#0,0.01602267722126911
seed4,eil51-1_r1_#0,0.01443530250320557
seed4,eil51-1_r1_#1,0.015512848413325887
seed4,eil51-1_r1_#1,0.009862135980465803
seed4,eil51-1_r1_#1,0.01588789628689591
seed4,eil51-1_r1_#2,0.014830157996245277
seed4,eil51-1_r1_#2,0.01591141439488645
seed4,eil51-1_r1_#2,0.014068650351380788
seed4,seed0_r1_#0,0.010606399344727499
seed4,seed0_r1_#0,0.009776345092348095
seed4,seed0_r1_#0,0.014599721508347978
seed4,seed0_r1_#1,0.010467173221022584
seed4,seed0_r1_#1,0.01137726250245119
seed4,seed0_r1_#1,0.015072921634459583
seed4,seed0_r1_#2,0.007198774767239584
seed4,seed0_r1_#2,0.009679765211829552
seed4,seed0_r1_#2,0.010416878192689298
seed4,seed1_r1_#0,0.027513501834621402
seed4,seed1_r1_#0,0.01672995996694674
seed4,seed1_r1_#0,0.015209365219706773
seed4,seed1_r1_#1,0.012625500866687673
seed4,seed1_r1_#1,0.016762692686685555
seed4,seed1_r1_#1,0.022429208360243043
seed4,seed1_r1_#2,0.019308165844988606
seed4,seed1_r1_#2,0.02393486901046599
seed4,seed1_r1_#2,0.020111099400869123
seed2,seed3_r1_#0,0.01128547259725043
seed2,seed3_r1_#0,0.010544364936534762
seed2,seed3_r1_#0,0.041434738646407766
seed2,seed3_r1_#1,0.030275394537475537
seed2,seed3_r1_#1,0.01687047479537546
seed2,seed3_r1_#1,0.019720440689465185
seed2,seed3_r1_#2,0.009921135524543543
seed2,seed3_r1_#2,0.009866522789743242
seed2,seed3_r1_#2,0.06597181580087176
seed2,seed4_r1_#0,0.019235571323430085
seed2,seed4_r1_#0,0.010459380979520518
seed2,seed4_r1_#0,0.016105944204274386
seed2,seed4_r1_#1,0.013429394984398355
seed2,seed4_r1_#1,0.010588290439334595
seed2,seed4_r1_#1,0.012272479385030653
seed2,seed4_r1_#2,0.01604284068827253
seed2,seed4_r1_#2,0.019280801277307517
seed2,seed4_r1_#2,0.020184923395204044
seed2,seed2_r0_#0,0.002045506148648826
seed2,seed2_r0_#0,0.014214273388728849
seed2,seed2_r0_#0,0.003952737377332123
seed2,seed2_r1_#0,0.00796554569272984
seed2,seed2_r1_#0,0.006406832231989493
seed2,seed2_r1_#0,0.00475063323404875
seed2,seed2_t1_#0,0.0020864585822351843
seed2,seed2_t1_#0,0.00915783919804928
seed2,seed2_t1_#0,0.005987417075458404
seed2,seed2_r1_#1,0.006802951400620087
seed2,seed2_r1_#1,0.018386556898497032
seed2,seed2_r1_#1,0.0072619514694962275
seed2,seed2_t1_#1,0.003113293277366847
seed2,seed2_t1_#1,0.0035324159499202728
seed2,seed2_t1_#1,0.006903043832241575
seed2,seed2_r1_#2,0.008559860520565421
seed2,seed2_r1_#2,0.00993636410179824
seed2,seed2_r1_#2,0.03220968862179272
seed2,seed2_t1_#2,0.009957286341969452
seed2,seed2_t1_#2,0.019087921865742107
seed2,seed2_t1_#2,0.00928736050616958
seed2,seed2_r2_#0,0.024213815743707158
seed2,seed2_r2_#0,0.01772724774876274
seed2,seed2_r2_#0,0.02912329999265817
seed2,seed2_t2_#0,0.005628185093570215
seed2,seed2_t2_#0,0.0026657716454930613
seed2,seed2_t2_#0,0.007668956819448435
seed2,seed2_r2_#1,0.00631311711893563
seed2,seed2_r2_#1,0.00960434127032308
seed2,seed2_r2_#1,0.01580989888808793
seed2,seed2_t2_#1,0.003544340109262047
seed2,seed2_t2_#1,0.0020369155529351857
seed2,seed2_t2_#1,0.006949751267119914
seed2,seed2_r2_#2,0.00865995818963758
seed2,seed2_r2_#2,0.006802076232797495
seed2,seed2_r2_#2,0.007934683124277208
seed2,seed2_t2_#2,0.004997315342054856
seed2,seed2_t2_#2,0.0052781281231687035
seed2,seed2_t2_#2,0.0044375431890357545
seed2,seed2_r3_#0,0.022674921140706964
seed2,seed2_r3_#0,0.009364476176890416
seed2,seed2_r3_#0,0.01070903715615949
seed2,seed2_t3_#0,0.0064136759218765835
seed2,seed2_t3_#0,0.040741524358709605
seed2,seed2_t3_#0,0.0030402803088258913
seed2,seed2_r3_#1,0.009055596462847636
seed2,seed2_r3_#1,0.017092731633897768
seed2,seed2_r3_#1,0.02322333488773487
seed2,seed2_t3_#1,0.005996511665782336
seed2,seed2_t3_#1,0.012231768019561256
seed2,seed2_t3_#1,0.004006113743655838
seed2,seed2_r3_#2,0.014106995178591923
seed2,seed2_r3_#2,0.015099511054175294
seed2,seed2_r3_#2,0.008267518193595252
seed2,seed2_t3_#2,0.00568163056866253
seed2,seed2_t3_#2,0.0038286720893758426
seed2,seed2_t3_#2,0.011545661497455513
seed2,seed2_r4_#0,0.013183408161621668
seed2,seed2_r4_#0,0.0114972365782072
seed2,seed2_r4_#0,0.008653456081990592
seed2,seed2_t4_#0,0.0052209762657053835
seed2,seed2_t4_#0,0.006889449901235032
seed2,seed2_t4_#0,0.0045380187946993744
seed2,seed2_r4_#1,0.01295667297759633
seed2,seed2_r4_#1,0.007512195777813019
seed2,seed2_r4_#1,0.014290238163861735
seed2,seed2_t4_#1,0.004894338209855946
seed2,seed2_t4_#1,0.006533340423652934
seed2,seed2_t4_#1,0.005302595170739515
seed2,seed2_r4_#2,0.01536362497236627
seed2,seed2_r4_#2,0.008537423974093706
seed2,seed2_r4_#2,0.01154791792603376
seed2,seed2_t4_#2,0.006865061900803579
seed2,seed2_t4_#2,0.007603272950482207
seed2,seed2_t4_#2,0.00872088326380931
seed2,seed2_r5_#0,0.00788067319477427
seed2,seed2_r5_#0,0.008329514833180097
seed2,seed2_r5_#0,0.007267811758683529
seed2,seed2_t5_#0,0.007243089249892888
seed2,seed2_t5_#0,0.008930644783534395
seed2,seed2_t5_#0,0.005490162734865153
seed2,seed2_r5_#1,0.005935806580144131
seed2,seed2_r5_#1,0.01343031436145712
seed2,seed2_r5_#1,0.018679447610510075
seed2,seed2_t5_#1,0.006623590380687597
seed2,seed2_t5_#1,0.007782705695525363
seed2,seed2_t5_#1,0.004198017074278698
seed2,seed2_r5_#2,0.008150717855482438
seed2,seed2_r5_#2,0.008374706988962801
seed2,seed2_r5_#2,0.007743354687889357
seed2,seed2_t5_#2,0.007465111222491197
seed2,seed2_t5_#2,0.0026495776573286734
seed2,seed2_t5_#2,0.004824157742054365
seed2,seed2_r6_#0,0.011630443517341327
seed2,seed2_r6_#0,0.010635722214760305
seed2,seed2_r6_#0,0.015538855217910572
seed2,seed2_t6_#0,0.003871066515987107
seed2,seed2_t6_#0,0.009797846229299051
seed2,seed2_t6_#0,0.008061986171139563
seed2,seed2_r6_#1,0.00863191331179296
seed2,seed2_r6_#1,0.008346521180838095
seed2,seed2_r6_#1,0.01055118394186286
seed2,seed2_t6_#1,0.007389344507544302
seed2,seed2_t6_#1,0.006069208320253712
seed2,seed2_t6_#1,0.0056879126508822065
seed2,seed2_r6_#2,0.010585505294155768
seed2,seed2_r6_#2,0.007261062018651653
seed2,seed2_r6_#2,0.007031661977843698
seed2,seed2_t6_#2,0.006723348408575525
seed2,seed2_t6_#2,0.00502167622594445
seed2,seed2_t6_#2,0.0054835574694334956
seed2,seed2_r7_#0,0.015441093813972448
seed2,seed2_r7_#0,0.008581599814027157
seed2,seed2_r7_#0,0.013260577133681171
seed2,seed2_t7_#0,0.023482862687464502
seed2,seed2_t7_#0,0.0075821447791015175
seed2,seed2_t7_#0,0.008372054844726463
seed2,seed2_r7_#1,0.009713005497330908
seed2,seed2_r7_#1,0.009257786990398332
seed2,seed2_r7_#1,0.011552667408670161
seed2,seed2_t7_#1,0.0051072638020782666
seed2,seed2_t7_#1,0.00894818767041709
seed2,seed2_t7_#1,0.0281054842152589
seed2,seed2_r7_#2,0.03498580347975539
seed2,seed2_r7_#2,0.009842232674780193
seed2,seed2_r7_#2,0.022700072573814584
seed2,seed2_t7_#2,0.036611327011695616
seed2,seed2_t7_#2,0.007500491365127941
seed2,seed2_t7_#2,0.0051859768253044855
seed2,seed2_r8_#0,0.011426341514139505
seed2,seed2_r8_#0,0.008274085080187885
seed2,seed2_r8_#0,0.009899451119197284
seed2,seed2_t8_#0,0.008452071054994575
seed2,seed2_t8_#0,0.007667064197221585
seed2,seed2_t8_#0,0.011909106065260511
seed2,seed2_r8_#1,0.010101792709553904
seed2,seed2_r8_#1,0.0068646215974186055
seed2,seed2_r8_#1,0.01244268476783736
seed2,seed2_t8_#1,0.01241153540325889
seed2,seed2_t8_#1,0.006086608706652555
seed2,seed2_t8_#1,0.007461648790228132
seed2,seed2_r8_#2,0.008818873554263805
seed2,seed2_r8_#2,0.011614386652132715
seed2,seed2_r8_#2,0.008911055345705306
