Inst_a,Inst_b,Distance, Baseline
uniform_16,uniform_16_r0_#0,0.015272398706547709,0.0
uniform_16,uniform_16_r0_#0,0.005109392957895928,0.0
uniform_16,uniform_16_r0_#0,0.011293739226763957,0.0
uniform_16,uniform_16_r1_#0,0.011395788207788743,0.043483041754690976
uniform_16,uniform_16_r1_#0,0.0029761934873811114,0.043483041754690976
uniform_16,uniform_16_r1_#0,0.004783062060617119,0.043483041754690976
uniform_16,uniform_16_t1_#0,0.00891991428702295,0.0428523526139164
uniform_16,uniform_16_t1_#0,0.008544016673462456,0.0428523526139164
uniform_16,uniform_16_t1_#0,0.00368441552369536,0.0428523526139164
uniform_16,uniform_16_r2_#0,0.005461708084863252,0.04509107555295078
uniform_16,uniform_16_r2_#0,0.004553400226700592,0.04509107555295078
uniform_16,uniform_16_r2_#0,0.005310714703427573,0.04509107555295078
uniform_16,uniform_16_t2_#0,0.004574580766660874,0.04340006352103942
uniform_16,uniform_16_t2_#0,0.0020174070886277186,0.04340006352103942
uniform_16,uniform_16_t2_#0,0.004423482804288443,0.04340006352103942
uniform_16,uniform_16_r3_#0,0.0035920217449999024,0.10176791736648227
uniform_16,uniform_16_r3_#0,0.0018240454047306232,0.10176791736648227
uniform_16,uniform_16_r3_#0,0.004213941908949213,0.10176791736648227
uniform_16,uniform_16_t3_#0,0.002112405960251885,0.09787422856691852
uniform_16,uniform_16_t3_#0,0.004888963361012534,0.09787422856691852
uniform_16,uniform_16_t3_#0,0.0031291379579847355,0.09787422856691852
uniform_16,uniform_16_r4_#0,0.011528907905262948,0.1072720410085517
uniform_16,uniform_16_r4_#0,0.004988287573520937,0.1072720410085517
uniform_16,uniform_16_r4_#0,0.004395512032351418,0.1072720410085517
uniform_16,uniform_16_t4_#0,0.004840783902072473,0.11405990924566112
uniform_16,uniform_16_t4_#0,0.002932969717889408,0.11405990924566112
uniform_16,uniform_16_t4_#0,0.004445763290354578,0.11405990924566112
uniform_16,uniform_16_r5_#0,0.004714586043026098,0.08794934321808734
uniform_16,uniform_16_r5_#0,0.011858177933657028,0.08794934321808734
uniform_16,uniform_16_r5_#0,0.007615898742164746,0.08794934321808734
uniform_16,uniform_16_t5_#0,0.0033017931213026224,0.08562415117493982
uniform_16,uniform_16_t5_#0,0.0057298415331428695,0.08562415117493982
uniform_16,uniform_16_t5_#0,0.0029734377423083973,0.08562415117493982
uniform_16,uniform_16_r6_#0,0.003147633540231233,0.04155170442323519
uniform_16,uniform_16_r6_#0,0.00493330246628061,0.04155170442323519
uniform_16,uniform_16_r6_#0,0.005224513953705272,0.04155170442323519
uniform_16,uniform_16_t6_#0,0.008158139119893439,0.04604376109322916
uniform_16,uniform_16_t6_#0,0.011528511039866254,0.04604376109322916
uniform_16,uniform_16_t6_#0,0.005411487300811405,0.04604376109322916
uniform_16,uniform_16_r7_#0,0.004430216215825523,0.03163297597567971
uniform_16,uniform_16_r7_#0,0.016052200709067495,0.03163297597567971
uniform_16,uniform_16_r7_#0,0.012693620239534006,0.03163297597567971
uniform_16,uniform_16_t7_#0,0.004420770596709899,0.024390103693673115
uniform_16,uniform_16_t7_#0,0.0036011952189092607,0.024390103693673115
uniform_16,uniform_16_t7_#0,0.00439024191120932,0.024390103693673115
uniform_16,uniform_16_r8_#0,0.0023420593610255546,0.07226259249818678
uniform_16,uniform_16_r8_#0,0.0032478503400499396,0.07226259249818678
uniform_16,uniform_16_r8_#0,0.014807421478992744,0.07226259249818678
uniform_16,uniform_16_t8_#0,0.0031802843380797485,0.0705860771309752
uniform_16,uniform_16_t8_#0,0.010335197112794514,0.0705860771309752
uniform_16,uniform_16_t8_#0,0.009224671723961008,0.0705860771309752
uniform_16,uniform_16_r9_#0,0.00993601300571481,0.08838139132848677
uniform_16,uniform_16_r9_#0,0.00467312241809619,0.08838139132848677
uniform_16,uniform_16_r9_#0,0.005827589163679997,0.08838139132848677
uniform_16,uniform_16_t9_#0,0.005792380841621463,0.08551401099283673
uniform_16,uniform_16_t9_#0,0.0043989147749868805,0.08551401099283673
uniform_16,uniform_16_t9_#0,0.0034133937966223157,0.08551401099283673
