Inst_a,Inst_b,Distance, Baseline
uniform_11,uniform_11_r0_#0,0.0026385297136984546,0.0
uniform_11,uniform_11_r0_#0,0.0016429073300541469,0.0
uniform_11,uniform_11_r0_#0,0.0007348553299131064,0.0
uniform_11,uniform_11_r1_#0,0.00609668823420529,0.038681081390203875
uniform_11,uniform_11_r1_#0,0.028235675823373284,0.038681081390203875
uniform_11,uniform_11_r1_#0,0.004136274710205831,0.038681081390203875
uniform_11,uniform_11_t1_#0,0.006977220241798053,0.037615106732122205
uniform_11,uniform_11_t1_#0,0.004283380820479442,0.037615106732122205
uniform_11,uniform_11_t1_#0,0.0022935095495493552,0.037615106732122205
uniform_11,uniform_11_r2_#0,0.00546144066883257,0.004581367138396741
uniform_11,uniform_11_r2_#0,0.006634797452189014,0.004581367138396741
uniform_11,uniform_11_r2_#0,0.0041923411973325735,0.004581367138396741
uniform_11,uniform_11_t2_#0,0.023438417876121855,0.0055844482378395455
uniform_11,uniform_11_t2_#0,0.005476077287535869,0.0055844482378395455
uniform_11,uniform_11_t2_#0,0.002771696813630552,0.0055844482378395455
uniform_11,uniform_11_r3_#0,0.002576143586526801,0.1198695784733863
uniform_11,uniform_11_r3_#0,0.0026713522076015337,0.1198695784733863
uniform_11,uniform_11_r3_#0,0.0032235314223954727,0.1198695784733863
uniform_11,uniform_11_t3_#0,0.0034364537111427735,0.11585627009426225
uniform_11,uniform_11_t3_#0,0.003370017522987623,0.11585627009426225
uniform_11,uniform_11_t3_#0,0.0033505818411062554,0.11585627009426225
uniform_11,uniform_11_r4_#0,0.006144478419981285,0.2042664732437176
uniform_11,uniform_11_r4_#0,0.005186165696372941,0.2042664732437176
uniform_11,uniform_11_r4_#0,0.0032950684590051047,0.2042664732437176
uniform_11,uniform_11_t4_#0,0.003705406361288346,0.19927677279877853
uniform_11,uniform_11_t4_#0,0.015276311456780602,0.19927677279877853
uniform_11,uniform_11_t4_#0,0.003930134194807889,0.19927677279877853
uniform_11,uniform_11_r5_#0,0.029478064322180503,0.245882909141645
uniform_11,uniform_11_r5_#0,0.003723953080695634,0.245882909141645
uniform_11,uniform_11_r5_#0,0.0035960986184970295,0.245882909141645
uniform_11,uniform_11_t5_#0,0.004097636264765878,0.24245989119857314
uniform_11,uniform_11_t5_#0,0.004503144730824355,0.24245989119857314
uniform_11,uniform_11_t5_#0,0.0025724350518793178,0.24245989119857314
uniform_11,uniform_11_r6_#0,0.006526614458636025,0.17862679750166066
uniform_11,uniform_11_r6_#0,0.004652669561861646,0.17862679750166066
uniform_11,uniform_11_r6_#0,0.014637584182000942,0.17862679750166066
uniform_11,uniform_11_t6_#0,0.008623907959791167,0.181483321910205
uniform_11,uniform_11_t6_#0,0.0046295438710479385,0.181483321910205
uniform_11,uniform_11_t6_#0,0.026831226649844542,0.181483321910205
uniform_11,uniform_11_r7_#0,0.0029064513634645883,0.1742118285095351
uniform_11,uniform_11_r7_#0,0.004395897234568597,0.1742118285095351
uniform_11,uniform_11_r7_#0,0.010440129944296533,0.1742118285095351
uniform_11,uniform_11_t7_#0,0.0028441331537528204,0.1858702927388749
uniform_11,uniform_11_t7_#0,0.0044245961002201475,0.1858702927388749
uniform_11,uniform_11_t7_#0,0.0024718895596639073,0.1858702927388749
uniform_11,uniform_11_r8_#0,0.002591690880013901,0.26766661469721953
uniform_11,uniform_11_r8_#0,0.004740099283379031,0.26766661469721953
uniform_11,uniform_11_r8_#0,0.003028565684217659,0.26766661469721953
uniform_11,uniform_11_t8_#0,0.006051563646666344,0.2525774985291458
uniform_11,uniform_11_t8_#0,0.00375065938691895,0.2525774985291458
uniform_11,uniform_11_t8_#0,0.009028295333367924,0.2525774985291458
uniform_11,uniform_11_r9_#0,0.003219718058130983,0.2406862144577091
uniform_11,uniform_11_r9_#0,0.004679182523047624,0.2406862144577091
uniform_11,uniform_11_r9_#0,0.0028002236489016188,0.2406862144577091
uniform_11,uniform_11_t9_#0,0.0032291663277018807,0.24199588894882185
uniform_11,uniform_11_t9_#0,0.002616365929513271,0.24199588894882185
uniform_11,uniform_11_t9_#0,0.0031881992750168514,0.24199588894882185
