Inst_a,Inst_b,Distance, Baseline
uniform_21,uniform_21_r0_#0,0.01491922705216753,0.0
uniform_21,uniform_21_r0_#0,0.0027778816706034316,0.0
uniform_21,uniform_21_r0_#0,0.0037290166317282773,0.0
uniform_21,uniform_21_r1_#0,0.0017793038767332597,0.0353973171019637
uniform_21,uniform_21_r1_#0,0.004759131538734223,0.0353973171019637
uniform_21,uniform_21_r1_#0,0.010527744315616719,0.0353973171019637
uniform_21,uniform_21_t1_#0,0.018102841828956863,0.03699160161401727
uniform_21,uniform_21_t1_#0,0.003481773460026423,0.03699160161401727
uniform_21,uniform_21_t1_#0,0.023347739558359285,0.03699160161401727
uniform_21,uniform_21_r2_#0,0.0039233474526912575,0.014029555732456789
uniform_21,uniform_21_r2_#0,0.0043852990078723,0.014029555732456789
uniform_21,uniform_21_r2_#0,0.003778674084228245,0.014029555732456789
uniform_21,uniform_21_t2_#0,0.004424950881446094,0.011550365603692159
uniform_21,uniform_21_t2_#0,0.004806129921682088,0.011550365603692159
uniform_21,uniform_21_t2_#0,0.0024353794182667456,0.011550365603692159
uniform_21,uniform_21_r3_#0,0.0032986828539470292,0.0025462369639763782
uniform_21,uniform_21_r3_#0,0.010526184898504933,0.0025462369639763782
uniform_21,uniform_21_r3_#0,0.006095984611273757,0.0025462369639763782
uniform_21,uniform_21_t3_#0,0.006551513862926359,0.000230151612184315
uniform_21,uniform_21_t3_#0,0.003660535683075848,0.000230151612184315
uniform_21,uniform_21_t3_#0,0.003861723293521148,0.000230151612184315
uniform_21,uniform_21_r4_#0,0.0030999884230903676,0.06511059351453397
uniform_21,uniform_21_r4_#0,0.00405136578674557,0.06511059351453397
uniform_21,uniform_21_r4_#0,0.0038893378162471437,0.06511059351453397
uniform_21,uniform_21_t4_#0,0.031120359128602167,0.0572569226121733
uniform_21,uniform_21_t4_#0,0.005574003368058305,0.0572569226121733
uniform_21,uniform_21_t4_#0,0.01049246413108067,0.0572569226121733
uniform_21,uniform_21_r5_#0,0.005784253062720806,0.07485568953421984
uniform_21,uniform_21_r5_#0,0.0038983243553730087,0.07485568953421984
uniform_21,uniform_21_r5_#0,0.016218136066021925,0.07485568953421984
uniform_21,uniform_21_t5_#0,0.004535664807884625,0.08198869142453513
uniform_21,uniform_21_t5_#0,0.002685995878256129,0.08198869142453513
uniform_21,uniform_21_t5_#0,0.0071045950608162114,0.08198869142453513
uniform_21,uniform_21_r6_#0,0.0027166415245412838,0.150211575872502
uniform_21,uniform_21_r6_#0,0.017183581315301687,0.150211575872502
uniform_21,uniform_21_r6_#0,0.003980505318699288,0.150211575872502
uniform_21,uniform_21_t6_#0,0.001862261202500545,0.15147232808675937
uniform_21,uniform_21_t6_#0,0.0024582234259356577,0.15147232808675937
uniform_21,uniform_21_t6_#0,0.005240747930566968,0.15147232808675937
uniform_21,uniform_21_r7_#0,0.0038390117874018996,0.10045168692767503
uniform_21,uniform_21_r7_#0,0.004190825880424269,0.10045168692767503
uniform_21,uniform_21_r7_#0,0.003257692606359945,0.10045168692767503
uniform_21,uniform_21_t7_#0,0.004335599508642698,0.10651477254176989
uniform_21,uniform_21_t7_#0,0.0024833022409253,0.10651477254176989
uniform_21,uniform_21_t7_#0,0.002502169248997642,0.10651477254176989
uniform_21,uniform_21_r8_#0,0.0024157214327125203,0.08301473317813435
uniform_21,uniform_21_r8_#0,0.002878207083547504,0.08301473317813435
uniform_21,uniform_21_r8_#0,0.00598671105181634,0.08301473317813435
uniform_21,uniform_21_t8_#0,0.00330786044575226,0.06361167674504475
uniform_21,uniform_21_t8_#0,0.003273079777487398,0.06361167674504475
uniform_21,uniform_21_t8_#0,0.0210201469613322,0.06361167674504475
uniform_21,uniform_21_r9_#0,0.007573162460608051,0.08324875846579682
uniform_21,uniform_21_r9_#0,0.004620305278739582,0.08324875846579682
uniform_21,uniform_21_r9_#0,0.03622291298935041,0.08324875846579682
uniform_21,uniform_21_t9_#0,0.004353041676847239,0.05925572090133624
uniform_21,uniform_21_t9_#0,0.029696755416922595,0.05925572090133624
uniform_21,uniform_21_t9_#0,0.003501176976184039,0.05925572090133624
