Inst_a,Inst_b,Distance, Baseline
gaussian_16,gaussian_16_r0_#0,0.0009612571711548656,0.0
gaussian_16,gaussian_16_r0_#0,0.0034526287743999397,0.0
gaussian_16,gaussian_16_r0_#0,0.0036061790820172733,0.0
gaussian_16,gaussian_16_r1_#0,0.0077699315116933785,0.04990649300689132
gaussian_16,gaussian_16_r1_#0,0.004183446623770183,0.04990649300689132
gaussian_16,gaussian_16_r1_#0,0.013292039433761855,0.04990649300689132
gaussian_16,gaussian_16_t1_#0,0.0028789802947111727,0.05026184337481365
gaussian_16,gaussian_16_t1_#0,0.0023299815661390615,0.05026184337481365
gaussian_16,gaussian_16_t1_#0,0.0020859041020286147,0.05026184337481365
gaussian_16,gaussian_16_r2_#0,0.003743195142022504,0.0722303073927496
gaussian_16,gaussian_16_r2_#0,0.003108824029225271,0.0722303073927496
gaussian_16,gaussian_16_r2_#0,0.0057358572031840725,0.0722303073927496
gaussian_16,gaussian_16_t2_#0,0.018410457505121842,0.07161450799803826
gaussian_16,gaussian_16_t2_#0,0.0034184632194497193,0.07161450799803826
gaussian_16,gaussian_16_t2_#0,0.005679688149053607,0.07161450799803826
gaussian_16,gaussian_16_r3_#0,0.004295231159713388,0.07137959132530625
gaussian_16,gaussian_16_r3_#0,0.0030008458674172732,0.07137959132530625
gaussian_16,gaussian_16_r3_#0,0.0032871536852306644,0.07137959132530625
gaussian_16,gaussian_16_t3_#0,0.00262294038511129,0.07234239732422565
gaussian_16,gaussian_16_t3_#0,0.003694266013633251,0.07234239732422565
gaussian_16,gaussian_16_t3_#0,0.004020305069461045,0.07234239732422565
gaussian_16,gaussian_16_r4_#0,0.008106430904871724,0.0042884785597742114
gaussian_16,gaussian_16_r4_#0,0.006583865860299839,0.0042884785597742114
gaussian_16,gaussian_16_r4_#0,0.004052291526341606,0.0042884785597742114
gaussian_16,gaussian_16_t4_#0,0.006215036948203022,0.0024531719957852083
gaussian_16,gaussian_16_t4_#0,0.006197871808868802,0.0024531719957852083
gaussian_16,gaussian_16_t4_#0,0.0029987781612964737,0.0024531719957852083
gaussian_16,gaussian_16_r5_#0,0.005360744394497834,0.049352671192129494
gaussian_16,gaussian_16_r5_#0,0.0022953984262277034,0.049352671192129494
gaussian_16,gaussian_16_r5_#0,0.0035504139080683706,0.049352671192129494
gaussian_16,gaussian_16_t5_#0,0.013807134824172597,0.047753246970263175
gaussian_16,gaussian_16_t5_#0,0.004508431252908227,0.047753246970263175
gaussian_16,gaussian_16_t5_#0,0.0040162868780574765,0.047753246970263175
gaussian_16,gaussian_16_r6_#0,0.004595027788765583,0.14978579609752252
gaussian_16,gaussian_16_r6_#0,0.0041740453776735265,0.14978579609752252
gaussian_16,gaussian_16_r6_#0,0.0032711514560354402,0.14978579609752252
gaussian_16,gaussian_16_t6_#0,0.004114711730033799,0.14755928577393296
gaussian_16,gaussian_16_t6_#0,0.008397662482932586,0.14755928577393296
gaussian_16,gaussian_16_t6_#0,0.005227838602267725,0.14755928577393296
gaussian_16,gaussian_16_r7_#0,0.0033497497820534155,0.2286328586489793
gaussian_16,gaussian_16_r7_#0,0.003632069000303872,0.2286328586489793
gaussian_16,gaussian_16_r7_#0,0.003347248529830147,0.2286328586489793
gaussian_16,gaussian_16_t7_#0,0.007772739968877407,0.23146657690151795
gaussian_16,gaussian_16_t7_#0,0.004453362382669409,0.23146657690151795
gaussian_16,gaussian_16_t7_#0,0.005863561466006652,0.23146657690151795
gaussian_16,gaussian_16_r8_#0,0.003801888629414428,0.2723899046586945
gaussian_16,gaussian_16_r8_#0,0.022721600489249476,0.2723899046586945
gaussian_16,gaussian_16_r8_#0,0.004057160224681372,0.2723899046586945
gaussian_16,gaussian_16_t8_#0,0.003460125195505142,0.2738334569336257
gaussian_16,gaussian_16_t8_#0,0.004388171464071788,0.2738334569336257
gaussian_16,gaussian_16_t8_#0,0.002910801320598921,0.2738334569336257
gaussian_16,gaussian_16_r9_#0,0.003945107670221827,0.3581361642436617
gaussian_16,gaussian_16_r9_#0,0.003862006359551208,0.3581361642436617
gaussian_16,gaussian_16_r9_#0,0.004757330301271161,0.3581361642436617
gaussian_16,gaussian_16_t9_#0,0.00395253103265933,0.3598788608204674
gaussian_16,gaussian_16_t9_#0,0.0028728943016188987,0.3598788608204674
gaussian_16,gaussian_16_t9_#0,0.0024513783534184028,0.3598788608204674
