Inst_a,Inst_b,Distance, Baseline
uniform_18,uniform_18_r0_#0,0.023632747490839486,0.0
uniform_18,uniform_18_r0_#0,0.006249327123538392,0.0
uniform_18,uniform_18_r0_#0,0.0023222754645043685,0.0
uniform_18,uniform_18_r1_#0,0.0016183301161620495,0.03356905771168428
uniform_18,uniform_18_r1_#0,0.0038909829100863685,0.03356905771168428
uniform_18,uniform_18_r1_#0,0.004968777163926151,0.03356905771168428
uniform_18,uniform_18_t1_#0,0.004446012154668616,0.03239539099083433
uniform_18,uniform_18_t1_#0,0.0030103294116279704,0.03239539099083433
uniform_18,uniform_18_t1_#0,0.0020919203666758856,0.03239539099083433
uniform_18,uniform_18_r2_#0,0.0017221413851935701,0.021505414105243315
uniform_18,uniform_18_r2_#0,0.0017015253585673119,0.021505414105243315
uniform_18,uniform_18_r2_#0,0.0035034350896766555,0.021505414105243315
uniform_18,uniform_18_t2_#0,0.0035232846077730955,0.024308772928068212
uniform_18,uniform_18_t2_#0,0.004737492052943828,0.024308772928068212
uniform_18,uniform_18_t2_#0,0.001956440465839934,0.024308772928068212
uniform_18,uniform_18_r3_#0,0.003145961986950371,0.038411776116120455
uniform_18,uniform_18_r3_#0,0.01694953250067084,0.038411776116120455
uniform_18,uniform_18_r3_#0,0.004443729827267164,0.038411776116120455
uniform_18,uniform_18_t3_#0,0.0025158125477776883,0.03641650667933649
uniform_18,uniform_18_t3_#0,0.002732779947299922,0.03641650667933649
uniform_18,uniform_18_t3_#0,0.005350720412131151,0.03641650667933649
uniform_18,uniform_18_r4_#0,0.003633360210598763,0.08331669686077348
uniform_18,uniform_18_r4_#0,0.00182475904900755,0.08331669686077348
uniform_18,uniform_18_r4_#0,0.008160664541262517,0.08331669686077348
uniform_18,uniform_18_t4_#0,0.0022312698125218924,0.07493445781638575
uniform_18,uniform_18_t4_#0,0.004000055097824446,0.07493445781638575
uniform_18,uniform_18_t4_#0,0.03213952180746539,0.07493445781638575
uniform_18,uniform_18_r5_#0,0.010894991416252164,0.07586947974003344
uniform_18,uniform_18_r5_#0,0.006034294850385064,0.07586947974003344
uniform_18,uniform_18_r5_#0,0.008729128354424145,0.07586947974003344
uniform_18,uniform_18_t5_#0,0.005442099063625116,0.07339402391470817
uniform_18,uniform_18_t5_#0,0.04375785612896639,0.07339402391470817
uniform_18,uniform_18_t5_#0,0.017288566366218838,0.07339402391470817
uniform_18,uniform_18_r6_#0,0.018903394160480383,0.3570521927154636
uniform_18,uniform_18_r6_#0,0.00257721537339762,0.3570521927154636
uniform_18,uniform_18_r6_#0,0.004430626414205049,0.3570521927154636
uniform_18,uniform_18_t6_#0,0.004943279244416698,0.37819891108253867
uniform_18,uniform_18_t6_#0,0.008387526975982633,0.37819891108253867
uniform_18,uniform_18_t6_#0,0.005783219695666159,0.37819891108253867
uniform_18,uniform_18_r7_#0,0.00947909580793193,0.04328050992360466
uniform_18,uniform_18_r7_#0,0.003584697320028875,0.04328050992360466
uniform_18,uniform_18_r7_#0,0.008496771041238638,0.04328050992360466
uniform_18,uniform_18_t7_#0,0.006192176404257082,0.02608851706114823
uniform_18,uniform_18_t7_#0,0.006071332567645622,0.02608851706114823
uniform_18,uniform_18_t7_#0,0.003067483699340236,0.02608851706114823
uniform_18,uniform_18_r8_#0,0.003953364501723314,0.042217348853419434
uniform_18,uniform_18_r8_#0,0.019078926396704728,0.042217348853419434
uniform_18,uniform_18_r8_#0,0.003913810953899207,0.042217348853419434
uniform_18,uniform_18_t8_#0,0.017974620088868076,0.04432379793368879
uniform_18,uniform_18_t8_#0,0.005364283779676139,0.04432379793368879
uniform_18,uniform_18_t8_#0,0.012834053203605207,0.04432379793368879
uniform_18,uniform_18_r9_#0,0.009926917907267114,0.1404685265352712
uniform_18,uniform_18_r9_#0,0.005266776422058675,0.1404685265352712
uniform_18,uniform_18_r9_#0,0.004206752408822047,0.1404685265352712
uniform_18,uniform_18_t9_#0,0.0254928955644766,0.16859335684742427
uniform_18,uniform_18_t9_#0,0.0023073587073711615,0.16859335684742427
uniform_18,uniform_18_t9_#0,0.005378981071999986,0.16859335684742427
