Inst_a,Inst_b,Distance, Baseline
uniform_20,uniform_20_r0_#0,0.0038929134218011674,0.0
uniform_20,uniform_20_r0_#0,0.004066284289905605,0.0
uniform_20,uniform_20_r0_#0,0.004705877026616104,0.0
uniform_20,uniform_20_r1_#0,0.002897442929629448,0.005818732690018313
uniform_20,uniform_20_r1_#0,0.005808931425280977,0.005818732690018313
uniform_20,uniform_20_r1_#0,0.0035348913319457336,0.005818732690018313
uniform_20,uniform_20_t1_#0,0.0036461156154404834,0.004829168089459213
uniform_20,uniform_20_t1_#0,0.004626274380566898,0.004829168089459213
uniform_20,uniform_20_t1_#0,0.002482824158411187,0.004829168089459213
uniform_20,uniform_20_r2_#0,0.008191000196837057,0.04153463917538858
uniform_20,uniform_20_r2_#0,0.004455966878761309,0.04153463917538858
uniform_20,uniform_20_r2_#0,0.007261096467320833,0.04153463917538858
uniform_20,uniform_20_t2_#0,0.0021077754640969485,0.044489539528402844
uniform_20,uniform_20_t2_#0,0.004473264751670683,0.044489539528402844
uniform_20,uniform_20_t2_#0,0.015955929000013067,0.044489539528402844
uniform_20,uniform_20_r3_#0,0.0027021457477418155,0.15329998897357622
uniform_20,uniform_20_r3_#0,0.0021599620932248945,0.15329998897357622
uniform_20,uniform_20_r3_#0,0.005506772241860863,0.15329998897357622
uniform_20,uniform_20_t3_#0,0.019003731274153182,0.152163324024005
uniform_20,uniform_20_t3_#0,0.0019769330713864846,0.152163324024005
uniform_20,uniform_20_t3_#0,0.004594626837158108,0.152163324024005
uniform_20,uniform_20_r4_#0,0.004071080839028751,0.08235041228237128
uniform_20,uniform_20_r4_#0,0.012906408475275369,0.08235041228237128
uniform_20,uniform_20_r4_#0,0.015721687421175332,0.08235041228237128
uniform_20,uniform_20_t4_#0,0.0039852370851050645,0.08197378826833934
uniform_20,uniform_20_t4_#0,0.004522232245858784,0.08197378826833934
uniform_20,uniform_20_t4_#0,0.008450900289077398,0.08197378826833934
uniform_20,uniform_20_r5_#0,0.0080657023249878,0.1862096065060006
uniform_20,uniform_20_r5_#0,0.0026227597863152947,0.1862096065060006
uniform_20,uniform_20_r5_#0,0.0032319859458239297,0.1862096065060006
uniform_20,uniform_20_t5_#0,0.003743561296643979,0.19325927176947455
uniform_20,uniform_20_t5_#0,0.005278765670397494,0.19325927176947455
uniform_20,uniform_20_t5_#0,0.005382396243588624,0.19325927176947455
uniform_20,uniform_20_r6_#0,0.003918743215301538,0.0018837270702134479
uniform_20,uniform_20_r6_#0,0.00753323949040971,0.0018837270702134479
uniform_20,uniform_20_r6_#0,0.002702631108446459,0.0018837270702134479
uniform_20,uniform_20_t6_#0,0.004711404415857062,0.0069612242497794075
uniform_20,uniform_20_t6_#0,0.0018423174981998503,0.0069612242497794075
uniform_20,uniform_20_t6_#0,0.0034464835378808273,0.0069612242497794075
uniform_20,uniform_20_r7_#0,0.0030661564167980626,0.007929921893161218
uniform_20,uniform_20_r7_#0,0.004084791922655021,0.007929921893161218
uniform_20,uniform_20_r7_#0,0.002639539824343788,0.007929921893161218
uniform_20,uniform_20_t7_#0,0.002882842409952554,0.005810082991388965
uniform_20,uniform_20_t7_#0,0.0028222214263918886,0.005810082991388965
uniform_20,uniform_20_t7_#0,0.0038503745504295766,0.005810082991388965
uniform_20,uniform_20_r8_#0,0.012820612587307288,0.014166492259339192
uniform_20,uniform_20_r8_#0,0.0027439534633820826,0.014166492259339192
uniform_20,uniform_20_r8_#0,0.02601624656912479,0.014166492259339192
uniform_20,uniform_20_t8_#0,0.0035288439456410635,0.009953811745867513
uniform_20,uniform_20_t8_#0,0.002525228067915754,0.009953811745867513
uniform_20,uniform_20_t8_#0,0.003755897660594357,0.009953811745867513
uniform_20,uniform_20_r9_#0,0.005095050632466625,0.08141523766143766
uniform_20,uniform_20_r9_#0,0.014405283410082554,0.08141523766143766
uniform_20,uniform_20_r9_#0,0.003920839684821057,0.08141523766143766
uniform_20,uniform_20_t9_#0,0.002832832484088557,0.06501616879074112
uniform_20,uniform_20_t9_#0,0.016048369341870098,0.06501616879074112
uniform_20,uniform_20_t9_#0,0.009028857481226964,0.06501616879074112
